"","V1","V2","V3"
"17084",-0.600,0.828,"2"
"17085",-1.274,-0.593,"2"
"17086",0.193,-0.237,"2"
"17087",-0.026,1.015,"2"
"17088",-0.031,1.009,"2"
"17089",0.181,-0.309,"2"
"17090",-0.277,1.341,"2"
"17091",0.538,-0.141,"2"
"17092",0.774,0.451,"2"
"17093",-1.294,-0.265,"2"
"17094",-0.458,1.146,"2"
"17095",-0.676,1.185,"2"
"17096",0.481,-0.203,"2"
"17097",0.018,-0.201,"2"
"17098",0.161,-0.269,"2"
"17099",0.424,-0.193,"2"
"17100",0.175,-0.257,"2"
"17101",0.586,-0.103,"2"
"17102",-0.491,0.841,"2"
"17103",-1.152,0.197,"2"
"17104",-1.460,0.915,"2"
"17105",0.516,-0.139,"2"
"17106",0.530,0.573,"2"
"17107",0.586,0.691,"2"
"17108",-0.762,0.932,"2"
"17109",-0.365,1.311,"2"
"17110",0.532,0.120,"2"
"17111",-1.419,-1.186,"2"
"17112",0.835,0.853,"2"
"17113",-1.108,0.617,"2"
"17114",-1.586,0.318,"2"
"17115",-0.394,1.023,"2"
"17116",-0.932,1.099,"2"
"17117",0.647,0.211,"2"
"17118",0.535,0.368,"2"
"17119",-0.720,1.290,"2"
"17120",0.210,-0.270,"2"
"17121",0.201,-0.257,"2"
"17122",-0.268,1.011,"2"
"17123",-1.612,-0.955,"2"
"17124",-1.284,-1.145,"2"
"17125",-0.018,-0.097,"2"
"17126",0.035,0.932,"2"
"17127",0.231,-0.260,"2"
"17128",0.676,0.621,"2"
"17129",-1.149,-1.922,"2"
"17130",0.418,-0.269,"2"
"17131",-1.511,0.382,"2"
"17132",0.085,-0.214,"2"
"17133",-0.780,0.994,"2"
"17134",0.615,0.769,"2"
"17135",0.333,0.629,"2"
"17136",0.190,-0.325,"2"
"17137",-1.705,-0.611,"2"
"17138",-1.189,0.501,"2"
"17139",-0.018,-0.078,"2"
"17140",-0.024,-0.098,"2"
"17141",0.539,1.103,"2"
"17142",-0.754,1.089,"2"
"17143",-1.128,0.330,"2"
"17144",-0.005,-0.010,"2"
"17145",0.385,-0.314,"2"
"17146",-1.371,0.651,"2"
"17147",0.420,-0.252,"2"
"17148",0.566,0.488,"2"
"17149",0.240,0.620,"2"
"17150",0.465,-0.315,"2"
"17151",-0.013,-0.117,"2"
"17152",-1.349,0.407,"2"
"17153",-0.022,-0.136,"2"
"17154",-0.321,1.087,"2"
"17155",0.199,0.761,"2"
"17156",0.302,0.919,"2"
"17157",-0.852,1.204,"2"
"17158",-1.867,-0.927,"2"
"17159",-0.332,1.114,"2"
"17160",0.494,-0.122,"2"
"17161",-0.628,0.842,"2"
"17162",0.087,-0.191,"2"
"17163",-1.185,-1.382,"2"
"17164",0.367,-0.336,"2"
"17165",0.309,-0.343,"2"
"17166",-0.945,0.741,"2"
"17167",0.651,0.356,"2"
"17168",-0.883,0.804,"2"
"17169",0.266,-0.350,"2"
"17170",0.025,-0.181,"2"
"17171",-1.186,-0.781,"2"
"17172",-1.487,0.090,"2"
"17173",-0.011,-0.116,"2"
"17174",-1.072,-1.730,"2"
"17175",0.561,-0.257,"2"
"17176",0.589,0.975,"2"
"17177",0.671,-0.098,"2"
"17178",0.466,-0.296,"2"
"17179",-0.563,1.256,"2"
"17180",0.317,-0.245,"2"
"17181",-1.050,-1.028,"2"
"17182",0.051,-0.199,"2"
"17183",0.519,0.316,"2"
"17184",-0.906,0.695,"2"
"17185",0.658,0.259,"2"
"17186",-1.393,-0.618,"2"
"17187",-1.579,0.131,"2"
"17188",-0.013,-0.092,"2"
"17189",0.028,-0.197,"2"
"17190",0.250,1.196,"2"
"17191",0.493,0.027,"2"
"17192",0.420,-0.310,"2"
"17193",0.265,-0.165,"2"
"17194",-0.868,0.315,"2"
"17195",-0.519,1.202,"2"
"17196",-1.353,-1.135,"2"
"17197",-1.355,1.080,"2"
"17198",0.613,0.857,"2"
"17199",-0.679,-0.881,"2"
"17200",0.211,-0.238,"2"
"17201",-1.243,0.797,"2"
"17202",0.248,-0.330,"2"
"17203",0.732,0.421,"2"
"17204",-1.818,0.197,"2"
"17205",-0.804,1.235,"2"
"17206",0.205,-0.309,"2"
"17207",-0.927,1.009,"2"
"17208",0.244,0.883,"2"
"17209",0.591,0.367,"2"
"17210",0.473,-0.214,"2"
"17211",-1.863,-0.254,"2"
"17212",0.046,-0.210,"2"
"17213",-0.003,-0.007,"2"
"17214",-0.012,1.257,"2"
"17215",0.482,-0.109,"2"
"17216",-0.021,-0.086,"2"
"17217",-1.191,1.209,"2"
"17218",0.601,0.232,"2"
"17219",0.259,-0.300,"2"
"17220",0.119,-0.213,"2"
"17221",-1.049,1.070,"2"
"17222",0.460,0.845,"2"
"17223",-1.347,0.130,"2"
"17224",-0.928,1.286,"2"
"17225",0.036,-0.192,"2"
"17226",-1.206,-0.872,"2"
"17227",-0.857,-1.037,"2"
"17228",-1.430,0.051,"2"
"17229",0.016,1.035,"2"
"17230",0.107,0.978,"2"
"17231",0.827,0.419,"2"
"17232",-0.809,1.478,"2"
"17233",0.464,0.578,"2"
"17234",-0.644,0.724,"2"
"17235",-1.579,-0.968,"2"
"17236",-1.123,1.255,"2"
"17237",0.313,0.872,"2"
"17238",-1.096,-1.471,"2"
"17239",-1.192,0.904,"2"
"17240",0.763,-0.080,"2"
"17241",0.000,-0.140,"2"
"17242",-1.301,0.723,"2"
"17243",-0.027,-0.098,"2"
"17244",0.186,-0.254,"2"
"17245",0.116,-0.246,"2"
"17246",0.644,-0.074,"2"
"17247",0.665,0.198,"2"
"17248",-0.080,1.024,"2"
"17249",-0.437,1.022,"2"
"17250",-0.549,1.131,"2"
"17251",-1.120,0.304,"2"
"17252",-1.776,-0.357,"2"
"17253",0.433,-0.172,"2"
"17254",-0.001,1.143,"2"
"17255",0.525,0.924,"2"
"17256",0.800,0.196,"2"
"17257",0.625,0.112,"2"
"17258",-0.014,-0.034,"2"
"17259",-1.112,0.716,"2"
"17260",0.283,-0.160,"2"
"17261",0.000,-0.165,"2"
"17262",-0.685,0.938,"2"
"17263",0.690,-0.106,"2"
"17264",0.511,-0.150,"2"
"17265",-1.268,0.033,"2"
"17266",-0.010,-0.021,"2"
"17267",-0.933,1.169,"2"
"17268",0.217,0.890,"2"
"17269",0.022,-0.171,"2"
"17270",0.320,0.828,"2"
"17271",0.482,0.717,"2"
"17272",-0.001,-0.160,"2"
"17273",0.184,-0.300,"2"
"17274",-1.651,-0.178,"2"
"17275",-0.396,1.081,"2"
"17276",-0.020,-0.068,"2"
"17277",0.019,-0.189,"2"
"17278",-0.175,1.275,"2"
"17279",-0.165,0.962,"2"
"17280",0.077,-0.250,"2"
"17281",0.230,-0.288,"2"
"17282",0.105,1.100,"2"
"17283",-0.010,-0.021,"2"
"17284",0.244,-0.283,"2"
"17285",0.230,0.983,"2"
"17286",0.783,0.652,"2"
"17287",-0.023,-0.091,"2"
"17288",0.284,-0.286,"2"
"17289",0.104,1.294,"2"
"17290",-0.239,0.977,"2"
"17291",-0.013,-0.031,"2"
"17292",-1.387,0.680,"2"
"17293",0.517,0.551,"2"
"17294",-0.030,1.323,"2"
"17295",-1.453,-1.063,"2"
"17296",-0.913,-1.301,"2"
"17297",-0.249,1.361,"2"
"17298",-1.356,-0.185,"2"
"17299",-0.238,1.137,"2"
"17300",0.418,-0.236,"2"
"17301",-1.426,-1.358,"2"
"17302",-0.536,1.224,"2"
"17303",0.108,-0.270,"2"
"17304",-0.491,1.119,"2"
"17305",0.475,-0.166,"2"
"17306",-1.350,0.039,"2"
"17307",0.085,-0.227,"2"
"17308",-1.550,0.178,"2"
"17309",-0.934,0.665,"2"
"17310",0.544,0.598,"2"
"17311",0.626,0.070,"2"
"17312",0.394,-0.237,"2"
"17313",0.514,-0.334,"2"
"17314",0.254,0.804,"2"
"17315",-1.636,0.957,"2"
"17316",-0.502,0.865,"2"
"17317",0.389,-0.265,"2"
"17318",-0.008,-0.017,"2"
"17319",0.309,-0.288,"2"
"17320",-0.197,0.861,"2"
"17321",0.268,1.021,"2"
"17322",0.734,0.485,"2"
"17323",-0.745,0.985,"2"
"17324",0.690,0.442,"2"
"17325",-0.550,1.166,"2"
"17326",0.544,0.750,"2"
"17327",0.475,1.046,"2"
"17328",-0.030,1.024,"2"
"17329",-1.280,0.068,"2"
"17330",-1.699,-0.578,"2"
"17331",-0.662,-0.655,"2"
"17332",0.504,0.689,"2"
"17333",0.601,-0.033,"2"
"17334",-0.063,1.087,"2"
"17335",-0.908,1.266,"2"
"17336",0.418,-0.201,"2"
"17337",-1.187,-1.839,"2"
"17338",0.611,0.379,"2"
"17339",-1.654,-0.160,"2"
"17340",-1.489,0.857,"2"
"17341",-0.313,1.273,"2"
"17342",0.044,-0.215,"2"
"17343",0.248,-0.197,"2"
"17344",-0.930,0.808,"2"
"17345",0.545,0.297,"2"
"17346",-0.531,1.239,"2"
"17347",0.579,0.957,"2"
"17348",0.424,-0.059,"2"
"17349",-0.010,-0.026,"2"
"17350",0.660,0.129,"2"
"17351",0.632,0.246,"2"
"17352",-1.545,0.167,"2"
"17353",0.636,0.710,"2"
"17354",-1.369,-0.851,"2"
"17355",-1.385,0.889,"2"
"17356",-1.486,0.085,"2"
"17357",0.197,0.952,"2"
"17358",0.477,0.965,"2"
"17359",-1.469,-1.132,"2"
"17360",-0.017,-0.057,"2"
"17361",-0.016,-0.092,"2"
"17362",-0.786,0.834,"2"
"17363",-0.244,1.103,"2"
"17364",-1.639,-0.036,"2"
"17365",-1.629,-0.765,"2"
"17366",-1.528,-1.081,"2"
"17367",-0.268,0.748,"2"
"17368",0.000,-0.185,"2"
"17369",0.552,-0.184,"2"
"17370",-0.953,-1.401,"2"
"17371",0.536,0.556,"2"
"17372",-1.801,-0.189,"2"
"17373",0.128,-0.222,"2"
"17374",0.477,-0.189,"2"
"17375",0.307,-0.283,"2"
"17376",-0.141,1.002,"2"
"17377",0.283,-0.130,"2"
"17378",-0.440,0.911,"2"
"17379",-0.690,0.915,"2"
"17380",0.264,-0.313,"2"
"17381",-0.006,-0.095,"2"
"17382",-1.589,0.482,"2"
"17383",0.674,0.231,"2"
"17384",0.722,0.649,"2"
"17385",0.299,-0.291,"2"
"17386",-0.724,0.904,"2"
"17387",0.516,-0.158,"2"
"17388",0.478,-0.217,"2"
"17389",-0.944,0.717,"2"
"17390",-1.578,0.628,"2"
"17391",0.058,1.061,"2"
"17392",-0.017,-0.072,"2"
"17393",-1.740,-0.250,"2"
"17394",-0.918,-1.552,"2"
"17395",-0.036,1.052,"2"
"17396",-1.254,0.520,"2"
"17397",0.566,-0.133,"2"
"17398",0.328,-0.217,"2"
"17399",0.691,0.529,"2"
"17400",-0.275,0.894,"2"
"17401",-0.937,0.303,"2"
"17402",0.209,-0.247,"2"
"17403",0.563,-0.031,"2"
"17404",0.708,0.106,"2"
"17405",-1.670,0.024,"2"
"17406",-1.418,-0.472,"2"
"17407",0.465,0.993,"2"
"17408",-1.924,-0.433,"2"
"17409",0.368,0.894,"2"
"17410",-1.356,-0.261,"2"
"17411",0.792,0.343,"2"
"17412",-1.129,-1.455,"2"
"17413",0.864,0.032,"2"
"17414",0.493,-0.125,"2"
"17415",-1.368,-0.124,"2"
"17416",0.084,0.975,"2"
"17417",-0.570,1.376,"2"
"17418",0.284,-0.282,"2"
"17419",0.085,-0.275,"2"
"17420",0.657,0.104,"2"
"17421",-1.426,-0.759,"2"
"17422",0.754,0.286,"2"
"17423",-0.527,1.249,"2"
"17424",0.419,0.860,"2"
"17425",0.086,-0.266,"2"
"17426",0.129,1.053,"2"
"17427",0.220,-0.210,"2"
"17428",-1.264,0.039,"2"
"17429",0.098,1.133,"2"
"17430",0.697,0.535,"2"
"17431",0.001,1.336,"2"
"17432",-1.414,-0.440,"2"
"17433",-0.000,-0.000,"2"
"17434",-0.335,1.284,"2"
"17435",0.845,0.614,"2"
"17436",0.204,-0.270,"2"
"17437",-0.902,0.997,"2"
"17438",0.160,-0.311,"2"
"17439",-0.032,1.118,"2"
"17440",-1.227,-0.582,"2"
"17441",-0.698,1.021,"2"
"17442",-0.939,0.389,"2"
"17443",-0.017,-0.048,"2"
"17444",0.131,-0.285,"2"
"17445",-0.494,1.124,"2"
"17446",-1.396,-0.112,"2"
"17447",0.264,-0.306,"2"
"17448",-1.814,-0.661,"2"
"17449",0.582,-0.161,"2"
"17450",-0.019,-0.131,"2"
"17451",-0.038,1.470,"2"
"17452",0.429,0.515,"2"
"17453",-1.149,-0.198,"2"
"17454",-1.096,0.322,"2"
"17455",-1.366,-0.388,"2"
"17456",-1.680,-1.148,"2"
"17457",0.228,0.728,"2"
"17458",-1.859,-0.881,"2"
"17459",-0.017,-0.046,"2"
"17460",-0.011,-0.024,"2"
"17461",-0.277,1.217,"2"
"17462",0.342,0.509,"2"
"17463",-0.446,1.071,"2"
"17464",-0.336,1.187,"2"
"17465",0.400,-0.302,"2"
"17466",0.359,-0.281,"2"
"17467",-0.443,1.281,"2"
"17468",0.530,0.763,"2"
"17469",-0.935,0.264,"2"
"17470",-0.166,1.167,"2"
"17471",0.179,-0.318,"2"
"17472",-1.714,-0.537,"2"
"17473",0.596,0.583,"2"
"17474",-0.263,1.100,"2"
"17475",0.630,0.232,"2"
"17476",0.427,-0.200,"2"
"17477",-1.678,-0.421,"2"
"17478",0.460,-0.268,"2"
"17479",0.114,1.129,"2"
"17480",-0.018,-0.074,"2"
"17481",0.414,-0.234,"2"
"17482",0.047,-0.190,"2"
"17483",0.570,0.554,"2"
"17484",-1.859,-0.411,"2"
"17485",-0.927,1.186,"2"
"17486",0.386,0.027,"2"
"17487",-1.605,0.232,"2"
"17488",0.152,1.098,"2"
"17489",-0.282,1.204,"2"
"17490",0.379,-0.235,"2"
"17491",-1.451,0.709,"2"
"17492",0.252,-0.290,"2"
"17493",-0.562,1.158,"2"
"17494",-1.362,-1.727,"2"
"17495",0.118,-0.305,"2"
"17496",-1.292,0.003,"2"
"17497",0.578,-0.053,"2"
"17498",-0.575,0.949,"2"
"17499",-1.126,-0.307,"2"
"17500",-1.644,0.183,"2"
"17501",-0.912,1.208,"2"
"17502",-1.606,-1.100,"2"
"17503",-1.596,-1.360,"2"
"17504",0.306,-0.228,"2"
"17505",-1.605,0.776,"2"
"17506",-0.326,0.806,"2"
"17507",-0.742,1.135,"2"
"17508",-0.019,-0.096,"2"
"17509",0.069,-0.240,"2"
"17510",-1.185,0.050,"2"
"17511",0.634,0.606,"2"
"17512",0.167,1.123,"2"
"17513",0.002,-0.128,"2"
"17514",-1.301,-0.915,"2"
"17515",0.503,0.695,"2"
"17516",-1.185,-1.405,"2"
"17517",-1.690,0.410,"2"
"17518",0.227,-0.343,"2"
"17519",-0.387,1.115,"2"
"17520",0.212,-0.301,"2"
"17521",-0.775,1.230,"2"
"17522",0.043,-0.211,"2"
"17523",-1.578,-1.046,"2"
"17524",0.121,-0.276,"2"
"17525",0.570,-0.078,"2"
"17526",0.006,-0.179,"2"
"17527",-1.174,-1.629,"2"
"17528",0.778,0.105,"2"
"17529",0.142,1.028,"2"
"17530",-1.173,0.909,"2"
"17531",0.454,-0.209,"2"
"17532",-1.782,0.103,"2"
"17533",0.012,-0.194,"2"
"17534",0.288,-0.324,"2"
"17535",0.096,-0.207,"2"
"17536",-0.013,-0.147,"2"
"17537",-1.408,-0.006,"2"
"17538",0.260,0.728,"2"
"17539",0.766,0.117,"2"
"17540",0.049,-0.147,"2"
"17541",-0.008,-0.125,"2"
"17542",-1.105,-1.356,"2"
"17543",0.217,0.901,"2"
"17544",-0.980,-1.361,"2"
"17545",-1.269,-0.469,"2"
"17546",0.175,-0.227,"2"
"17547",-1.550,-0.235,"2"
"17548",-0.043,1.061,"2"
"17549",0.130,-0.242,"2"
"17550",0.177,-0.320,"2"
"17551",0.744,0.817,"2"
"17552",-0.218,0.944,"2"
"17553",-0.005,-0.138,"2"
"17554",0.007,-0.150,"2"
"17555",0.154,-0.296,"2"
"17556",0.575,0.020,"2"
"17557",0.605,0.044,"2"
"17558",-1.020,-1.674,"2"
"17559",-0.656,0.995,"2"
"17560",0.477,0.389,"2"
"17561",-0.580,0.819,"2"
"17562",0.083,0.726,"2"
"17563",0.283,-0.320,"2"
"17564",-0.021,-0.070,"2"
"17565",0.548,0.831,"2"
"17566",-0.002,-0.141,"2"
"17567",-0.002,-0.005,"2"
"17568",0.305,-0.300,"2"
"17569",0.035,-0.170,"2"
"17570",0.181,1.379,"2"
"17571",-1.456,0.655,"2"
"17572",-1.695,-1.300,"2"
"17573",-1.189,-0.599,"2"
"17574",-1.819,-1.050,"2"
"17575",-1.549,-1.036,"2"
"17576",-2.059,-1.182,"2"
"17577",0.347,-0.329,"2"
"17578",-1.014,0.645,"2"
"17579",0.036,-0.181,"2"
"17580",-1.676,-0.681,"2"
"17581",0.199,-0.279,"2"
"17582",0.518,0.666,"2"
"17583",0.331,-0.194,"2"
"17584",-0.811,-1.289,"2"
"17585",0.153,-0.250,"2"
"17586",0.410,1.130,"2"
"17587",-0.650,1.045,"2"
"17588",0.603,0.288,"2"
"17589",-0.829,1.040,"2"
"17590",0.516,1.068,"2"
"17591",-1.758,-1.355,"2"
"17592",0.569,-0.232,"2"
"17593",0.545,0.318,"2"
"17594",-0.022,-0.062,"2"
"17595",-0.759,-1.233,"2"
"17596",0.234,-0.378,"2"
"17597",-0.001,-0.003,"2"
"17598",-0.743,0.990,"2"
"17599",0.660,0.350,"2"
"17600",-0.400,0.834,"2"
"17601",-1.150,0.706,"2"
"17602",0.551,0.153,"2"
"17603",-0.002,-0.167,"2"
"17604",-0.652,1.211,"2"
"17605",-0.894,0.775,"2"
"17606",-1.373,-0.404,"2"
"17607",0.058,0.796,"2"
"17608",0.946,0.454,"2"
"17609",-0.780,1.018,"2"
"17610",0.221,-0.262,"2"
"17611",-1.106,-1.239,"2"
"17612",0.611,0.711,"2"
"17613",0.293,-0.223,"2"
"17614",0.620,-0.042,"2"
"17615",0.068,-0.232,"2"
"17616",-1.533,0.321,"2"
"17617",0.585,-0.174,"2"
"17618",0.579,0.756,"2"
"17619",0.219,-0.348,"2"
"17620",-0.875,1.055,"2"
"17621",-1.030,0.249,"2"
"17622",0.200,-0.302,"2"
"17623",-0.169,1.193,"2"
"17624",0.055,-0.228,"2"
"17625",0.229,1.239,"2"
"17626",0.372,-0.362,"2"
"17627",0.449,1.184,"2"
"17628",-1.137,-1.437,"2"
"17629",0.077,-0.238,"2"
"17630",0.462,0.218,"2"
"17631",0.193,0.930,"2"
"17632",-0.015,-0.035,"2"
"17633",0.579,0.778,"2"
"17634",0.684,0.074,"2"
"17635",-1.903,-1.357,"2"
"17636",-1.167,-0.244,"2"
"17637",-1.117,-0.659,"2"
"17638",-0.018,-0.070,"2"
"17639",0.605,0.964,"2"
"17640",0.160,1.150,"2"
"17641",-1.541,0.140,"2"
"17642",0.539,1.024,"2"
"17643",-1.954,0.252,"2"
"17644",-0.004,-0.008,"2"
"17645",-0.000,-0.166,"2"
"17646",-0.628,1.227,"2"
"17647",-0.503,0.861,"2"
"17648",0.658,0.473,"2"
"17649",0.001,-0.185,"2"
"17650",-0.020,-0.119,"2"
"17651",-0.972,-1.620,"2"
"17652",0.745,0.178,"2"
"17653",0.452,1.027,"2"
"17654",-1.589,-0.286,"2"
"17655",0.499,-0.074,"2"
"17656",-0.004,-0.009,"2"
"17657",0.184,0.874,"2"
"17658",0.545,0.850,"2"
"17659",0.025,-0.170,"2"
"17660",-1.542,-0.077,"2"
"17661",0.568,0.113,"2"
"17662",-0.952,-1.617,"2"
"17663",0.422,-0.080,"2"
"17664",0.726,0.162,"2"
"17665",0.415,1.098,"2"
"17666",-0.907,-1.543,"2"
"17667",0.197,-0.312,"2"
"17668",-1.549,-1.174,"2"
"17669",-1.347,0.890,"2"
"17670",0.600,0.026,"2"
"17671",0.032,-0.199,"2"
"17672",0.701,0.746,"2"
"17673",0.650,0.494,"2"
"17674",-0.513,1.389,"2"
"17675",-0.799,1.000,"2"
"17676",0.666,0.239,"2"
"17677",-1.516,0.054,"2"
"17678",0.399,0.774,"2"
"17679",-1.128,-0.218,"2"
"17680",0.513,0.230,"2"
"17681",-0.012,-0.122,"2"
"17682",0.165,-0.308,"2"
"17683",-1.056,0.332,"2"
"17684",-0.586,1.122,"2"
"17685",-0.011,-0.026,"2"
"17686",-0.017,-0.104,"2"
"17687",0.156,-0.340,"2"
"17688",0.315,-0.265,"2"
"17689",0.131,-0.277,"2"
"17690",0.418,0.313,"2"
"17691",0.651,0.759,"2"
"17692",-1.746,-0.149,"2"
"17693",0.451,-0.189,"2"
"17694",-0.223,1.351,"2"
"17695",-1.308,-0.899,"2"
"17696",-0.432,1.184,"2"
"17697",-0.530,0.902,"2"
"17698",0.015,-0.223,"2"
"17699",0.230,0.770,"2"
"17700",-0.231,1.263,"2"
"17701",-1.542,-0.589,"2"
"17702",-0.529,0.916,"2"
"17703",0.712,-0.069,"2"
"17704",0.298,0.638,"2"
"17705",0.210,-0.258,"2"
"17706",0.348,0.960,"2"
"17707",0.481,-0.207,"2"
"17708",0.615,0.751,"2"
"17709",-1.766,-0.598,"2"
"17710",-0.015,-0.105,"2"
"17711",0.116,-0.302,"2"
"17712",0.772,0.070,"2"
"17713",-0.139,0.705,"2"
"17714",0.765,0.276,"2"
"17715",-1.547,0.330,"2"
"17716",0.257,-0.328,"2"
"17717",0.353,-0.081,"2"
"17718",0.243,-0.245,"2"
"17719",-0.008,-0.111,"2"
"17720",-0.007,-0.156,"2"
"17721",0.439,-0.313,"2"
"17722",-0.015,-0.123,"2"
"17723",0.107,-0.307,"2"
"17724",0.279,-0.185,"2"
"17725",-0.267,1.227,"2"
"17726",-1.865,0.189,"2"
"17727",0.323,1.192,"2"
"17728",-0.018,-0.095,"2"
"17729",0.012,1.322,"2"
"17730",-1.529,0.302,"2"
"17731",0.368,-0.217,"2"
"17732",0.201,-0.320,"2"
"17733",0.000,-0.136,"2"
"17734",-1.270,-0.174,"2"
"17735",0.476,-0.286,"2"
"17736",-1.321,-1.092,"2"
"17737",-0.015,-0.042,"2"
"17738",0.464,0.493,"2"
"17739",0.649,-0.129,"2"
"17740",-0.012,-0.025,"2"
"17741",0.257,-0.195,"2"
"17742",0.005,-0.169,"2"
"17743",-1.718,-0.172,"2"
"17744",-1.418,0.480,"2"
"17745",-1.450,-0.922,"2"
"17746",0.097,-0.260,"2"
"17747",0.509,0.981,"2"
"17748",-1.443,-1.113,"2"
"17749",-1.511,-0.269,"2"
"17750",-1.345,-1.152,"2"
"17751",0.213,0.831,"2"
"17752",0.001,0.806,"2"
"17753",-0.890,0.853,"2"
"17754",0.215,-0.353,"2"
"17755",0.653,0.413,"2"
"17756",0.013,-0.168,"2"
"17757",0.578,-0.169,"2"
"17758",-0.009,-0.180,"2"
"17759",0.021,-0.183,"2"
"17760",-1.096,0.741,"2"
"17761",-0.178,1.420,"2"
"17762",-1.538,-0.364,"2"
"17763",0.243,-0.236,"2"
"17764",0.762,0.678,"2"
"17765",-1.453,-0.291,"2"
"17766",0.141,1.137,"2"
"17767",0.562,-0.030,"2"
"17768",-0.249,1.320,"2"
"17769",-0.091,0.954,"2"
"17770",0.586,-0.172,"2"
"17771",-0.027,-0.118,"2"
"17772",0.939,0.754,"2"
"17773",-1.413,-0.391,"2"
"17774",-1.086,-0.092,"2"
"17775",0.021,-0.144,"2"
"17776",0.583,0.224,"2"
"17777",-0.414,1.316,"2"
"17778",-0.480,1.200,"2"
"17779",-0.004,-0.173,"2"
"17780",-1.819,-0.171,"2"
"17781",0.477,0.420,"2"
"17782",0.556,0.353,"2"
"17783",-0.395,0.931,"2"
"17784",0.592,0.122,"2"
"17785",-1.424,0.460,"2"
"17786",-1.574,-0.039,"2"
"17787",0.561,0.079,"2"
"17788",-0.712,0.503,"2"
"17789",-1.245,0.675,"2"
"17790",-1.461,-0.870,"2"
"17791",0.193,1.064,"2"
"17792",0.240,-0.167,"2"
"17793",0.352,0.991,"2"
"17794",0.184,-0.231,"2"
"17795",-1.131,-1.747,"2"
"17796",-1.614,-0.322,"2"
"17797",0.116,-0.273,"2"
"17798",-0.024,-0.076,"2"
"17799",-1.355,-1.343,"2"
"17800",0.475,-0.052,"2"
"17801",-0.111,1.103,"2"
"17802",0.580,0.678,"2"
"17803",0.615,0.470,"2"
"17804",-0.000,-0.000,"2"
"17805",0.250,0.945,"2"
"17806",-1.176,0.670,"2"
"17807",-0.057,1.105,"2"
"17808",-1.021,-1.639,"2"
"17809",0.544,-0.103,"2"
"17810",0.040,1.317,"2"
"17811",-0.999,-1.710,"2"
"17812",0.746,0.270,"2"
"17813",0.423,-0.105,"2"
"17814",-1.493,-0.969,"2"
"17815",0.252,-0.088,"2"
"17816",0.359,-0.282,"2"
"17817",-0.022,-0.127,"2"
"17818",0.012,-0.204,"2"
"17819",0.348,-0.256,"2"
"17820",0.008,-0.179,"2"
"17821",0.114,-0.279,"2"
"17822",-0.020,-0.082,"2"
"17823",-0.168,1.310,"2"
"17824",-1.815,-0.919,"2"
"17825",0.521,0.947,"2"
"17826",-1.408,0.742,"2"
"17827",0.595,0.007,"2"
"17828",0.647,-0.026,"2"
"17829",0.551,-0.245,"2"
"17830",-1.310,0.286,"2"
"17831",0.655,0.354,"2"
"17832",0.147,0.814,"2"
"17833",-1.518,-0.709,"2"
"17834",-0.969,0.856,"2"
"17835",-0.001,-0.145,"2"
"17836",0.580,-0.006,"2"
"17837",-0.165,0.941,"2"
"17838",0.290,-0.217,"2"
"17839",-0.301,1.407,"2"
"17840",0.401,-0.258,"2"
"17841",0.085,-0.224,"2"
"17842",-0.385,1.241,"2"
"17843",0.091,-0.258,"2"
"17844",-1.508,-0.615,"2"
"17845",0.618,-0.168,"2"
"17846",-1.476,0.732,"2"
"17847",0.599,0.626,"2"
"17848",0.004,-0.166,"2"
"17849",-0.292,1.050,"2"
"17850",0.391,-0.159,"2"
"17851",-1.250,-1.224,"2"
"17852",-0.022,1.109,"2"
"17853",0.101,-0.258,"2"
"17854",0.735,-0.018,"2"
"17855",0.043,1.161,"2"
"17856",0.065,-0.217,"2"
"17857",-1.978,-0.301,"2"
"17858",-0.695,1.024,"2"
"17859",0.843,0.336,"2"
"17860",0.209,-0.227,"2"
"17861",0.022,0.985,"2"
"17862",0.616,0.315,"2"
"17863",-0.007,-0.015,"2"
"17864",0.209,-0.242,"2"
"17865",-0.017,-0.054,"2"
"17866",0.246,-0.256,"2"
"17867",-1.147,-1.185,"2"
"17868",0.087,1.085,"2"
"17869",-0.329,1.094,"2"
"17870",-0.488,1.293,"2"
"17871",0.626,-0.015,"2"
"17872",-0.008,-0.115,"2"
"17873",0.802,0.684,"2"
"17874",-0.729,1.381,"2"
"17875",-1.434,-1.023,"2"
"17876",-0.033,1.130,"2"
"17877",0.138,-0.235,"2"
"17878",-1.910,-0.113,"2"
"17879",-0.926,-1.546,"2"
"17880",0.919,0.323,"2"
"17881",-1.075,0.333,"2"
"17882",0.024,-0.152,"2"
"17883",0.344,1.096,"2"
"17884",0.017,-0.108,"2"
"17885",0.003,-0.149,"2"
"17886",-1.366,0.476,"2"
"17887",0.087,-0.258,"2"
"17888",-0.323,1.302,"2"
"17889",0.055,-0.212,"2"
"17890",-1.530,0.731,"2"
"17891",0.511,0.027,"2"
"17892",-0.013,-0.036,"2"
"17893",0.118,-0.274,"2"
"17894",0.268,-0.281,"2"
"17895",0.464,-0.285,"2"
"17896",0.487,0.724,"2"
"17897",-1.543,0.249,"2"
"17898",-0.016,-0.047,"2"
"17899",0.219,-0.317,"2"
"17900",-0.127,1.360,"2"
"17901",-0.868,0.964,"2"
"17902",-0.898,-1.540,"2"
"17903",0.701,0.426,"2"
"17904",-1.629,-0.263,"2"
"17905",0.353,0.507,"2"
